-0.3954909175,-0.4307279391,-0.4416507004,-0.4566390337,-0.4332740279,0.1590234857,2.7812018408,-0.403032392,-0.3794103159,1
-0.4131661048,-0.4297046585,-0.4372890207,-0.4530116052,-0.4281978312,0.2252150907,2.7689737518,-0.4241993855,-0.4086202367,1
-0.3965256528,-0.4236790183,-0.4361394266,-0.4505502327,-0.4292932186,0.2275899146,2.7684329292,-0.4362932788,-0.423542016,1
-0.4437969675,-0.4499786833,-0.4438847039,-0.4628435755,-0.4394778891,0.3233539665,2.7471112972,-0.423462826,-0.4070206183,1
-0.4352528003,-0.4434091773,-0.4430007215,-0.4611971642,-0.4354560953,0.3214677074,2.7477264065,-0.4293196494,-0.421558506,1
-0.4196254708,-0.4335454292,-0.4392598474,-0.4554948647,-0.4314702915,0.2790350835,2.7575443399,-0.4344342745,-0.4227492452,1
0.1706443978,-0.4112204824,-0.4913208346,-0.496726058,-0.476993402,-0.2659152845,2.7735638596,-0.4247575849,-0.377274611,1
-0.1075206078,-0.3935534463,-0.4518897178,-0.4581214914,-0.4395534844,-0.233882992,2.8117708364,-0.3867114021,-0.3405376946,1
-0.1083031258,-0.387609297,-0.4419212832,-0.4489008829,-0.4297975752,-0.2474218319,2.8131468367,-0.3950835236,-0.3541093172,1
-0.2433862904,-0.3786133203,-0.4178004898,-0.4256397678,-0.4069782184,-0.2531827122,2.8228595899,-0.3615652926,-0.3356934983,1
-0.2745536467,-0.3761301507,-0.4106347329,-0.4187487511,-0.4007386228,-0.2740937531,2.8246865999,-0.347028402,-0.3227585404,1
-0.2370018922,-0.3671234024,-0.4090263434,-0.416183903,-0.3969584751,-0.2896843341,2.8241933251,-0.3639490494,-0.3442659254,1
-0.2632772623,-0.3927502926,-0.4320387002,-0.440268823,-0.4189062917,-0.1159335154,2.8149321775,-0.3932348735,-0.3585224189,1
-0.2880094995,-0.3891436255,-0.42384435,-0.4323857299,-0.4112875992,-0.0915148389,2.8139969131,-0.403224271,-0.374586999,1
-0.2878233972,-0.3972606432,-0.4341285072,-0.442876986,-0.4214022329,-0.0893826541,2.8131717081,-0.3947442829,-0.3455530047,1
-0.2345231115,-0.3898372201,-0.4317086668,-0.4398705531,-0.4208686912,-0.1318369134,2.8150388988,-0.3995103987,-0.366883344,1
-0.3374923428,-0.3900060698,-0.4132836213,-0.4234725798,-0.404617794,-0.1304523335,2.8185167826,-0.3749743551,-0.3442176862,1
-0.2942029945,-0.3810747622,-0.411212103,-0.4204961972,-0.4022694635,-0.1686094744,2.8206204098,-0.3840663397,-0.3586890752,1
-0.3224847583,-0.4022971004,-0.4333556915,-0.4429687331,-0.4206159949,-0.0258478552,2.8076729451,-0.3980893443,-0.3620134674,1
-0.361356663,-0.4050644869,-0.4255033094,-0.4366984746,-0.4145925128,-0.0135712275,2.8069673904,-0.3981433982,-0.3520373181,1
-0.3248128473,-0.3940230124,-0.4194447534,-0.429845155,-0.4081494119,-0.0481177647,2.8106957562,-0.4088639878,-0.3774388237,1
-0.3344449133,-0.3885590127,-0.4113707813,-0.4216110793,-0.4012092784,-0.1157008849,2.8174864506,-0.38632532,-0.3582651807,1
-0.284831673,-0.386616994,-0.4227820925,-0.4310753671,-0.4112053503,-0.1143756269,2.8159179769,-0.4002037475,-0.3648271255,1
-0.3253025278,-0.3864175307,-0.411539547,-0.4214315669,-0.4032110397,-0.1334055401,2.8187228815,-0.3832848251,-0.3541303042,1
-0.3858104215,-0.4246785747,-0.4431948883,-0.4558868148,-0.4320778083,0.1193926606,2.7877411255,-0.4063397934,-0.359145485,1
-0.3723459463,-0.4233630673,-0.4441469812,-0.4562177374,-0.4359715771,0.0770717763,2.7939131053,-0.3989950634,-0.339944509,1
-0.3210321864,-0.4072347228,-0.4360292633,-0.4463299285,-0.4288879492,-0.0172726483,2.8063278961,-0.3986537618,-0.3508874357,1
-0.3089556835,-0.3930804653,-0.42609791,-0.4349886258,-0.4158111213,-0.0509547712,2.8104526599,-0.4057743845,-0.3747896982,1
-0.319355816,-0.3873605573,-0.4149397501,-0.424414654,-0.4055751337,-0.0910652048,2.8150100084,-0.3997998921,-0.3724990003,1
-0.2733020486,-0.3881924956,-0.4258017813,-0.4343520053,-0.4145804541,-0.1082224597,2.8148790817,-0.4043310677,-0.3660967694,1
-0.4091092102,-0.4326821915,-0.4450560709,-0.4594510625,-0.4346979067,0.2045236707,2.7726900225,-0.4163085134,-0.379908738,1
-0.3943688108,-0.429388636,-0.4463277162,-0.4597275642,-0.4359533866,0.180007521,2.777246372,-0.4152227375,-0.3762650417,1
-0.3717615199,-0.4142996364,-0.4330556252,-0.4450042353,-0.4251723358,0.0281222098,2.8013944018,-0.3950619266,-0.3451613324,1
-0.3046914498,-0.3951739019,-0.4280991935,-0.4373569669,-0.4178802431,-0.0282666334,2.8077722943,-0.412161946,-0.3841419597,1
-0.3134463079,-0.3900228974,-0.4195940878,-0.4289502663,-0.4120546327,-0.0717011076,2.8128560696,-0.4051981273,-0.3718886425,1
-0.2844116791,-0.3980781074,-0.4344132878,-0.4432746423,-0.4265959896,-0.0698266587,2.8111904403,-0.4005525227,-0.3540375527,1
-0.274663742,-0.3631538313,-0.3901058553,-0.3982350481,-0.3813751441,-0.2861489539,2.8259863372,-0.3771969978,-0.3551067647,1
-0.2754747387,-0.3604977097,-0.3850858968,-0.3934585514,-0.3771045549,-0.2947827742,2.8263171429,-0.3784830664,-0.3614298509,1
-0.2430056462,-0.3580181898,-0.3929210468,-0.399880125,-0.3815512477,-0.3400573618,2.8256794765,-0.3720153896,-0.3382304696,1
-0.2783289042,-0.4657883223,-0.5106214465,-0.5168210378,-0.498733319,-0.3026669941,2.7547098864,0.2500434726,-0.431793335,1
-0.3742024193,-0.6709252898,-0.7225407611,-0.7274525733,-0.7112561617,0.7461210872,2.2847491794,0.81594206,-0.6404351213,1
-0.308737179,-0.3665666467,-0.3853116103,-0.394931276,-0.3784445245,-0.2515219216,2.8257969484,-0.3813785421,-0.3589052481,1
-0.2689236965,-0.3661133665,-0.3951233932,-0.4031752131,-0.3854130067,-0.2722431847,2.8252951244,-0.381566577,-0.3527366867,1
-0.2098189076,-0.3684707566,-0.4108498991,-0.4174473742,-0.3982111439,-0.3032150508,2.8230843792,-0.3816710652,-0.3334001818,1
-0.2361965857,-0.3600312317,-0.3958170394,-0.4030520912,-0.3874255818,-0.3238307951,2.825230342,-0.3690049757,-0.3498720414,1
-0.2341621683,-0.4275381708,-0.4650028884,-0.4724645933,-0.4545409583,-0.36393214,2.7995268905,0.0008972733,-0.3827832447,1
-0.3341003178,-0.3678478831,-0.3835793723,-0.3934164777,-0.3756613157,-0.2308627309,2.8253919483,-0.3787059042,-0.3612179467,1
-0.309150163,-0.3698099432,-0.3919885604,-0.4010962937,-0.383484685,-0.2213525544,2.8244047058,-0.3882382434,-0.3592842627,1
-0.29700109,-0.3697289949,-0.3953241781,-0.4037717847,-0.3865140183,-0.2483063804,2.8251963503,-0.3782141964,-0.3463357075,1
-0.221960921,-0.3696402631,-0.4065464906,-0.4136229822,-0.3968912483,-0.2854428152,2.8234691968,-0.3843108698,-0.3450536067,1
-0.2138778264,-0.3605471536,-0.3970348753,-0.4037204444,-0.3881116875,-0.3176908131,2.8241111563,-0.384855183,-0.3582731728,1
-0.3119321443,-0.3769572979,-0.3950043744,-0.4052216716,-0.390057347,-0.2128961261,2.8239085944,-0.3838726095,-0.3479670236,1
-0.2420546306,-0.3829321589,-0.4181559053,-0.4261634716,-0.4081573177,-0.2066045719,2.8206969807,-0.3946057459,-0.3420231789,1
-0.3073650304,-0.3848785008,-0.4110450573,-0.4201908583,-0.403556515,-0.1643392747,2.8204319442,-0.3911124645,-0.3379442432,1
-0.180263192,-0.3812596367,-0.4292682785,-0.4357171368,-0.4227020152,-0.2373685212,2.818395555,-0.3965138146,-0.3353029601,1
-0.2618579753,-0.4048466619,-0.4431838125,-0.4508846292,-0.4320353828,-0.2560201377,2.8187021166,-0.3488128991,-0.221060618,1
-0.1443425534,-0.6004243094,-0.6590666105,-0.6625601212,-0.6496552833,1.9423429075,1.7491422107,-0.4002058221,-0.5752304183,1
